,url,address,title,area,bedrooms,bathrooms,garages,price,date
1464,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-135m2-venda-RS850000-id-2500275699/,"Avenida Cruz e Souza, 537 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 135m²
",135,3,4,2,850000,2021-04-28 
1465,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-47m2-venda-RS116000-id-2517975316/,"Rua Wenceslau Evaristo Silva - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 47m²
",47,2,1,1,116000,2021-04-28 
1466,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-153m2-venda-RS670000-id-2485253716/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 153m²
",153,3,1,1,670000,2021-04-28 
1467,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-92m2-venda-RS590000-id-2516835088/,"Rua Joaquim Maximiano Sarmento, 0 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,590000,2021-04-28 
1468,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-88m2-venda-RS533000-id-2496120195/,"Rua Vereador Mário Coelho Pires, 305 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 88m²
",88,2,2,1,533000,2021-04-28 
1470,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-82m2-venda-RS466000-id-2510336393/,"Rua Vereador Mário Coelho Pires, 305 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,1,1,466000,2021-04-28 
1471,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-70m2-venda-RS285000-id-2516701163/,"Avenida Lédio João Martins, 1272 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,1,1,285000,2021-04-28 
1472,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS508000-id-2487564299/,"Rua Joaquim Maximiano Sarmento, 128 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,2,1,508000,2021-04-28 
1473,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-52m2-venda-RS180000-id-2501041863/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 52m²
",52,2,1,1,180000,2021-04-28 
1474,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-84m2-venda-RS520000-id-2503496870/,"Rua Maria Manchen de Souza, 210 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 84m²
",84,2,2,1,520000,2021-04-28 
1475,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-112m2-venda-RS690000-id-2488924531/,"Rua Heriberto Hulse, 4161 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,3,2,690000,2021-04-28 
1476,vivareal.com/imovel/apartamento-2-quartos-potecas-bairros-sao-jose-com-garagem-59m2-venda-RS143000-id-2513451779/,"Potecas, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,143000,2021-04-28 
1478,vivareal.com/imovel/apartamento-4-quartos-campinas-bairros-sao-jose-com-garagem-156m2-venda-RS1150000-id-2511890128/,"Rua Vereador Walter Borges, 70 - Campinas, São José - SC","Apartamento com 4 Quartos à Venda, 156m²
",156,4,3,2,1150000,2021-04-28 
1479,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS615000-id-2514276722/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,2,1,615000,2021-04-28 
1480,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS360000-id-2511026397/,"Avenida Salvador Di Bernardi, 505 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,2,1,360000,2021-04-28 
1481,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-96m2-venda-RS450000-id-2494420883/,"Rua Adhemar da Silva, 100 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 96m²
",96,3,2,1,450000,2021-04-28 
1482,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-48m2-venda-RS175000-id-2517785012/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,175000,2021-04-28 
1483,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-101m2-venda-RS385000-id-2480431873/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 101m²
",101,3,2,1,385000,2021-04-28 
1485,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-56m2-venda-RS195000-id-2517806530/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,1,195000,2021-04-28 
1486,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-135m2-venda-RS720000-id-2515675295/,"Rua Dorval da Silva - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 135m²
",135,3,4,2,720000,2021-04-28 
1487,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-90m2-venda-RS380000-id-2502377191/,"Rua José Victor da Rosa - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,1,1,380000,2021-04-28 
1488,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS370000-id-2507713889/,"Avenida Marechal Castelo Branco, 261 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,1,1,370000,2021-04-28 
1489,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-106m2-venda-RS460000-id-2503363761/,"Rua Virgilino Ferreira de Souza - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 106m²
",106,3,1,2,460000,2021-04-28 
1490,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS265000-id-2507736999/,"Rua São Cristóvão, 94 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 75m²
",75,3,2,1,265000,2021-04-28 
1492,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-106m2-venda-RS599000-id-2495702453/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 106m²
",106,2,1,2,599000,2021-04-28 
1493,vivareal.com/imovel/apartamento-4-quartos-barreiros-bairros-sao-jose-com-garagem-124m2-venda-RS600000-id-1800525475/,"Rua Virgilino Ferreira de Souza, 207 - Barreiros, São José - SC","Apartamento com 4 Quartos à Venda, 124m²
",124,4,3,2,600000,2021-04-28 
1494,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-100m2-venda-RS370000-id-2506834990/,"Avenida Salvador Di Bernardi, 565 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 100m²
",100,3,2,1,370000,2021-04-28 
1495,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-72m2-venda-RS488000-id-2504544534/,"Rua Antônio Scherer - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 72m²
",72,2,2,1,488000,2021-04-28 
1496,vivareal.com/imovel/apartamento-3-quartos-sao-luiz-bairros-sao-jose-com-garagem-68m2-venda-RS170000-id-2516084505/,"São Luiz, São José - SC","Apartamento com 3 Quartos à Venda, 68m²
",68,3,1,1,170000,2021-04-28 
1497,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS419000-id-2515371288/,"Rua Caetano José Ferreira, 104 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,2,1,419000,2021-04-28 
1499,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-78m2-venda-RS465000-id-2517804004/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,465000,2021-04-28 
1500,vivareal.com/imovel/apartamento-2-quartos-sertao-do-maruim-bairros-sao-jose-com-garagem-50m2-venda-RS135000-id-2491833803/,"Rua Mathias Schell - Sertao do Maruim, São José - SC","Apartamento com 2 Quartos à Venda, 50m²
",50,2,1,1,135000,2021-04-28 
1501,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-110m2-venda-RS450000-id-2448693690/,"Avenida Brigadeiro da Silva Paes, 636 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 110m²
",110,3,2,1,450000,2021-04-28 
1502,vivareal.com/imovel/apartamento-2-quartos-sertao-do-maruim-bairros-sao-jose-46m2-venda-RS135000-id-2478429273/,"Rua Mathias Schell, 313 - Sertao do Maruim, São José - SC","Apartamento com 2 Quartos à Venda, 46m²
",46,2,1,--,135000,2021-04-28 
1503,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-115m2-venda-RS459900-id-2514691056/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,3,1,459900,2021-04-28 
1504,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-60m2-venda-RS117000-id-2513239598/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,--,117000,2021-04-28 
1506,vivareal.com/imovel/apartamento-4-quartos-campinas-bairros-sao-jose-com-garagem-154m2-venda-RS1050000-id-2515463063/,"Avenida Marechal Castelo Branco - Campinas, São José - SC","Apartamento com 4 Quartos à Venda, 154m²
",154,4,5,2,1050000,2021-04-28 
1507,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-114m2-venda-RS585000-id-2471963368/,"Rua Felipe Domingos Petry, 160 - Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 114m²
",114,3,2,2,585000,2021-04-28 
1508,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-109m2-venda-RS460000-id-2515493674/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 109m²
",109,3,2,1,460000,2021-04-28 
1509,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS428000-id-2516503492/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,2,1,428000,2021-04-28 
1510,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-95m2-venda-RS585000-id-2498695712/,"Rua Rudolfo Jacob Schaeffer, 17 - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 95m²
",95,3,2,2,585000,2021-04-28 
1511,vivareal.com/imovel/apartamento-3-quartos-picadas-do-sul-bairros-sao-jose-com-garagem-93m2-venda-RS365000-id-2510808977/,"Rua Luiz Fagundes, 1234 - Picadas do Sul, São José - SC","Apartamento com 3 Quartos à Venda, 93m²
",93,3,1,1,365000,2021-04-28 
1512,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-93m2-venda-RS320000-id-2511889883/,"Rua Maria Manchen de Souza, 387 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 93m²
",93,2,1,1,320000,2021-04-28 
1514,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-68m2-venda-RS318000-id-2492399091/,"Rua Antônio Basil Schroeder, 103 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,2,1,318000,2021-04-28 
1515,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-85m2-venda-RS318000-id-2515506210/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,1,1,318000,2021-04-28 
1516,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-62m2-venda-RS185000-id-2505662157/,"Rua José Francisco Gaspar, 212 - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,185000,2021-04-28 
1517,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-74m2-venda-RS535000-id-2516875101/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,535000,2021-04-28 
1518,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-60m2-venda-RS160000-id-2516842184/,"Rua Belarmino José da Silva - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,160000,2021-04-28 
1519,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-106m2-venda-RS420000-id-2511226450/,"Rua Virgilino Ferreira de Souza - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 106m²
",106,3,2,2,420000,2021-04-28 
1521,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-83m2-venda-RS550000-id-2511905689/,"Rua Brasilpinho, 95 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 83m²
",83,3,2,1,550000,2021-04-28 
1522,vivareal.com/imovel/apartamento-2-quartos-floresta-bairros-sao-jose-com-garagem-55m2-venda-RS220000-id-2490930696/,"Rua Maria Filomena da Silva, 207 - Floresta, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,220000,2021-04-28 
1523,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-62m2-venda-RS258000-id-2514608250/,"Rua Trinta e Um de Março, 115 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,258000,2021-04-28 
1524,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-74m2-venda-RS330000-id-2442247601/,"Rua Francisco Pedro Machado, 555 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,330000,2021-04-28 
1525,vivareal.com/imovel/apartamento-3-quartos-rocado-bairros-sao-jose-com-garagem-105m2-venda-RS282391-id-2509885008/,"Rua João José Souza - Roçado, São José - SC","Apartamento com 3 Quartos à Venda, 105m²
",105,3,1,1,282391,2021-04-28 
1526,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-110m2-venda-RS469000-id-2473182330/,"Rua João Saturnino Ouriques, 600 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 110m²
",110,3,2,1,469000,2021-04-28 
1528,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-140m2-venda-RS430000-id-2516946968/,"Rua Ernesto Giorno, 174 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 140m²
",140,3,3,1,430000,2021-04-28 
1529,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-78m2-venda-RS460000-id-2515813676/,"Rua Eugênio Portela, 394 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 78m²
",78,2,3,1,460000,2021-04-28 
1530,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS500000-id-2507835192/,"Rua João Saturnino Ouriques, 600 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 94m²
",94,3,2,1,500000,2021-04-28 
1531,vivareal.com/imovel/apartamento-3-quartos-bela-vista-bairros-sao-jose-com-garagem-63m2-venda-RS185000-id-2515003919/,"Avenida Osvaldo José do Amaral - Bela Vista, São José - SC","Apartamento com 3 Quartos à Venda, 63m²
",63,3,1,1,185000,2021-04-28 
1532,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-64m2-venda-RS260000-id-2512047398/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,260000,2021-04-28 
1533,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-128m2-venda-RS999000-id-2516051349/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 128m²
",128,3,4,2,999000,2021-04-28 
1535,vivareal.com/imovel/apartamento-2-quartos-kobrasol-ii-bairros-sao-jose-com-garagem-67m2-venda-RS299000-id-2501618101/,"Rua João Grumiche, 1712 - Kobrasol II, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,299000,2021-04-28 
1536,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-68m2-venda-RS228000-id-2509334678/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,228000,2021-04-28 
1537,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-67m2-venda-RS380000-id-2514313632/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,380000,2021-04-28 
1538,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-110m2-venda-RS490000-id-2510830931/,"Rua Adhemar da Silva - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 110m²
",110,3,3,3,490000,2021-04-28 
1539,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-142m2-venda-RS1082900-id-2485078499/,"Avenida Marechal Castelo Branco, 1 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 142m²
",142,3,4,3,1082900,2021-04-28 
1540,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-57m2-venda-RS165000-id-2499308377/,"Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 57m²
",57,3,1,1,165000,2021-04-28 
1542,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-156m2-venda-RS1275000-id-2516873718/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 156m²
",156,3,4,2,1275000,2021-04-28 
1543,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-83m2-venda-RS420000-id-2514569093/,"Rua Pedro Bunn, 1565 - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 83m²
",83,3,1,1,420000,2021-04-28 
1544,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-115m2-venda-RS849000-id-2515755981/,"Rua Osvaldo Corrêa de Andrade - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,3,2,849000,2021-04-28 
1545,vivareal.com/imovel/apartamento-1-quartos-campinas-bairros-sao-jose-55m2-venda-RS179000-id-2477657878/,"Rua Victor Meirelles, 9 - Campinas, São José - SC","Apartamento com  Quarto à Venda, 55m²
",55,1,1,--,179000,2021-04-28 
1546,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-61m2-venda-RS215000-id-2509938788/,"Rua Frei Hilário, 0 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,1,1,215000,2021-04-28 
1547,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-70m2-venda-RS340000-id-2482660581/,"Rua Francisco Pedro Machado, 12 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,2,1,340000,2021-04-28 
1548,vivareal.com/imovel/apartamento-3-quartos-forquilhinhas-bairros-sao-jose-com-garagem-78m2-venda-RS298000-id-2499749114/,"Rua Humberto Anibal Climaco, 30 - Forquilhinhas, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,2,298000,2021-04-28 
1550,vivareal.com/imovel/apartamento-2-quartos-rocado-bairros-sao-jose-com-garagem-68m2-venda-RS240000-id-2511411926/,"Avenida Osvaldo José do Amaral, 1003 - Roçado, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,240000,2021-04-28 
1551,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-53m2-venda-RS150000-id-2514948449/,"Rua Gerôncio Thives, 920 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 53m²
",53,3,1,1,150000,2021-04-28 
1552,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-46m2-venda-RS130000-id-2512156720/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 46m²
",46,2,1,1,130000,2021-04-28 
1553,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS345000-id-2494069292/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,2,1,345000,2021-04-28 
1554,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-106m2-venda-RS395000-id-2500468576/,"Rua Virgilino Ferreira de Souza, 206 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 106m²
",106,3,3,1,395000,2021-04-28 
1555,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-59m2-venda-RS150000-id-2510250077/,"Rua Ida Constantino Zuchinali, 0 - Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 59m²
",59,3,1,1,150000,2021-04-28 
1557,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS470000-id-2485506641/,"Rua João Saturnino Ouriques, 600 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 94m²
",94,3,2,1,470000,2021-04-28 
1558,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-73m2-venda-RS412000-id-2489853704/,"Rua Maria Filomena da Silva - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,412000,2021-04-28 
1559,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-99m2-venda-RS350000-id-2510871609/,"Rua Itaguaçu - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 99m²
",99,2,1,1,350000,2021-04-28 
1560,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-210m2-venda-RS957033-id-2513490325/,"Rua Elizeu Di Bernardi, 584 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 210m²
",210,2,2,1,957033,2021-04-28 
1561,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-64m2-venda-RS382000-id-2512551005/,"Rua Alcides S. Coelho - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,382000,2021-04-28 
1562,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-91m2-venda-RS377963-id-2515201051/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,1,1,377963,2021-04-28 
1564,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-66m2-venda-RS274000-id-2506776475/,"Rua Egídio Manoel Schmitz, 28 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,274000,2021-04-28 
1565,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-59m2-venda-RS258888-id-2518004742/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,258888,2021-04-28 
1566,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS400000-id-2503041987/,"Avenida Salvador Di Bernardi, 565 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 94m²
",94,3,2,1,400000,2021-04-28 
1567,vivareal.com/imovel/apartamento-2-quartos-sertao-do-maruim-bairros-sao-jose-com-garagem-47m2-venda-RS116000-id-2494020313/,"Rua Mathias Schell, 22 - Sertao do Maruim, São José - SC","Apartamento com 2 Quartos à Venda, 47m²
",47,2,1,1,116000,2021-04-28 
1568,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS320000-id-2507255705/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,1,1,320000,2021-04-28 
1569,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-59m2-venda-RS170000-id-2506043175/,"Rua Belarmino José da Silva - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,170000,2021-04-28 
1571,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-75m2-venda-RS215000-id-2495405803/,"Rua Vereador Mário Coelho Pires - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 75m²
",75,3,1,1,215000,2021-04-28 
1572,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-128m2-venda-RS999000-id-2482988377/,"Rua Brasilpinho, 286 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 128m²
",128,3,3,2,999000,2021-04-28 
1573,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-93m2-venda-RS620000-id-2513322941/,"Rua Eugênio Portela, 707 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 93m²
",93,3,3,2,620000,2021-04-28 
1574,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-97m2-venda-RS315000-id-2516488724/,"Rua Virgilino Ferreira de Souza, 513 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 97m²
",97,2,1,1,315000,2021-04-28 
1575,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-81m2-venda-RS165000-id-2495527202/,"Rua Alcebíades Vidal de Souza - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 81m²
",81,2,1,1,165000,2021-04-28 
1576,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-54m2-venda-RS120000-id-2504206850/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,120000,2021-04-28 
1578,vivareal.com/imovel/apartamento-3-quartos-ipiranga-bairros-sao-jose-com-garagem-75m2-venda-RS310000-id-2507290580/,"Rua Bom Pastor, 981 - Ipiranga, São José - SC","Apartamento com 3 Quartos à Venda, 75m²
",75,3,2,1,310000,2021-04-28 
1579,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-75m2-venda-RS330000-id-2513439051/,"Rua Maria Manchen de Souza, 165 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 75m²
",75,3,2,1,330000,2021-04-28 
1580,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-64m2-venda-RS316000-id-2517804011/,"Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,1,1,316000,2021-04-28 
1581,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS499000-id-2518114038/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,1,1,499000,2021-04-28 
